Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude
2015.0,29/11,29/11/2015,Kelantan,Pasir Mas,Kg. Lubok Stol,"Kg. Lubok Stol, Pasir Mas, Kelantan",1,,
2015.0,20/12,20/12/2015,Kelantan,Pasir Putih,Kg. Tok Kundur,"Kg. Tok Kundur, Pasir Putih, Kelantan",1,,
2015.0,20/12,20/12/2015,Kelantan,Pasir Putih,Kg. Batu Hitam,"Kg. Batu Hitam, Pasir Putih, Kelantan",1,,
2015.0,20/12,20/12/2015,Kelantan,Pasir Putih,Kg. Wakaf Bunut,"Kg. Wakaf Bunut, Pasir Putih, Kelantan",1,,
2015.0,20/12,20/12/2015,Kelantan,Pasir Putih,Kg. Tok Sudin,"Kg. Tok Sudin, Pasir Putih, Kelantan",1,,
2015.0,20/12,20/12/2015,Kelantan,Pasir Putih,Kg. Baru,"Kg. Baru, Pasir Putih, Kelantan",1,,
2015.0,20/12,20/12/2015,Kelantan,Pasir Putih,Kg. Gong Serapat,"Kg. Gong Serapat, Pasir Putih, Kelantan",1,,
2015.0,20/12,20/12/2015,Kelantan,Pasir Putih,Bandar Pasir Puteh,"Bandar Pasir Puteh, Pasir Putih, Kelantan",1,,
2015.0,20/12,20/12/2015,Kelantan,Pasir Putih,Kg. Gong Chepa,"Kg. Gong Chepa, Pasir Putih, Kelantan",1,,
2015.0,20/12,20/12/2015,Kelantan,Pasir Putih,Kg. Temila ,"Kg. Temila , Pasir Putih, Kelantan",1,,
2015.0,20/12,20/12/2015,Kelantan,Pasir Putih,Kg. Puyu,"Kg. Puyu, Pasir Putih, Kelantan",1,,
2015.0,20/12,20/12/2015,Kelantan,Pasir Putih,Kg. Golok,"Kg. Golok, Pasir Putih, Kelantan",1,,
2015.0,28/12,28/12/2015,Kelantan,Kuala Krai,Kg. Chenulang,"Kg. Chenulang, Kuala Krai, Kelantan",1,5.5833253,102.2666532
2015.0,28/12,28/12/2015,Kelantan,Kuala Krai,Kg. Kebun Pisang,"Kg. Kebun Pisang, Kuala Krai, Kelantan",1,,
2015.0,28/12,28/12/2015,Kelantan,Kuala Krai,Kg. Guchil,"Kg. Guchil, Kuala Krai, Kelantan",1,,
2015.0,28/12,28/12/2015,Kelantan,Kuala Krai,Kg. Bukit Sireh,"Kg. Bukit Sireh, Kuala Krai, Kelantan",1,,
2015.0,27/1,27/1/2015,Kelantan,Machang,Kg. Surat Lama,"Kg. Surat Lama, Machang, Kelantan",1,,
2015.0,27/1,27/1/2015,Kelantan,Machang,Kg. Alur Melaka,"Kg. Alur Melaka, Machang, Kelantan",1,,
2015.0,27/1,27/1/2015,Kelantan,Machang,Sek. Agama Samsul Matrik,"Sek. Agama Samsul Matrik, Machang, Kelantan",1,,
2015.0,27/1,27/1/2015,Kelantan,Machang,Kg. Pangkal Kerdas,"Kg. Pangkal Kerdas, Machang, Kelantan",1,,
2015.0,27/1,27/1/2015,Kelantan,Machang,Kg. Rengas,"Kg. Rengas, Machang, Kelantan",1,,
2015.0,27/1,27/1/2015,Kelantan,Machang,Kg. Pangkal Durian,"Kg. Pangkal Durian, Machang, Kelantan",1,,
2016.0,27/1,27/1/2016,Kelantan,Machang,Kg. Padang Raja,"Kg. Padang Raja, Machang, Kelantan",1,,
2016.0,28/1,28/1/2016,Kelantan,Tanah Merah,Kg. Padang Kijang,"Kg. Padang Kijang, Tanah Merah, Kelantan",1,,
2015.0,4/3,4/3/2015,Kuala Lumpur,Kuala Lumpur,Flat Taman Desa,"Flat Taman Desa, Kuala Lumpur, Kuala Lumpur",1,3.1064431,101.6837787
2015.0,4/2,4/2/2015,Kuala Lumpur,Kuala Lumpur,Jalan Cheras-Jalan Desa Aman,"Jalan Cheras-Jalan Desa Aman, Kuala Lumpur, Kuala Lumpur",1,,
2015.0,11/6,11/6/2015,Kuala Lumpur,Kuala Lumpur,"Kolej Multimedia, Jalan Semark","Kolej Multimedia, Jalan Semark, Kuala Lumpur, Kuala Lumpur",1,,
2015.0,11/8,11/8/2015,Kuala Lumpur,Kuala Lumpur,Kampung Pandan,"Kampung Pandan, Kuala Lumpur, Kuala Lumpur",1,3.140837,101.7347269
2015.0,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Segambut Bahagia,"Segambut Bahagia, Kuala Lumpur, Kuala Lumpur",1,3.1857313,101.6581878
2015.0,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Segambut Dalam - Jln. Segambut,"Segambut Dalam - Jln. Segambut, Kuala Lumpur, Kuala Lumpur",1,3.1850739,101.6563447
2015.0,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Jln. Rahmat PWTC,"Jln. Rahmat PWTC, Kuala Lumpur, Kuala Lumpur",1,,
2015.0,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Jln. Kolam Air,"Jln. Kolam Air, Kuala Lumpur, Kuala Lumpur",1,3.1701519,101.689887
2015.0,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Kg. Kasipillay,"Kg. Kasipillay, Kuala Lumpur, Kuala Lumpur",1,3.1765538,101.6849523
2015.0,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Jln Selvadurai off Jln Ipoh,"Jln Selvadurai off Jln Ipoh, Kuala Lumpur, Kuala Lumpur",1,,
2015.0,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Jln Batu Bata,"Jln Batu Bata, Kuala Lumpur, Kuala Lumpur",1,3.17138,101.6943124
2015.0,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Kepong Baru,"Kepong Baru, Kuala Lumpur, Kuala Lumpur",1,3.2116796,101.64819159734233
2015.0,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,PPR Batu Muda,"PPR Batu Muda, Kuala Lumpur, Kuala Lumpur",1,3.20715905,101.68124179352168
2015.0,21/9,21/9/2015,Kuala Lumpur,Kuala Lumpur,Jln Bangsar berhampiran LRT Bangsar,"Jln Bangsar berhampiran LRT Bangsar, Kuala Lumpur, Kuala Lumpur",1,,
2015.0,15/11,15/11/2015,Kuala Lumpur,Kuala Lumpur,Jln Tuanku Abdul Halim,"Jln Tuanku Abdul Halim, Kuala Lumpur, Kuala Lumpur",1,3.1659448,101.6691643
2015.0,15/11,15/11/2015,Kuala Lumpur,Kuala Lumpur,Segambut Bahagia Segambut Dalam,"Segambut Bahagia Segambut Dalam, Kuala Lumpur, Kuala Lumpur",1,,
2015.0,15/11,15/11/2015,Kuala Lumpur,Kuala Lumpur,LRT Sg. Besi,"LRT Sg. Besi, Kuala Lumpur, Kuala Lumpur",1,3.0638272,101.7072884
2015.0,30/11,30/11/2015,Kuala Lumpur,Kuala Lumpur,Taman Batu Muda,"Taman Batu Muda, Kuala Lumpur, Kuala Lumpur",1,3.2267041,101.6848014
2015.0,2/12,2/12/2015,Kuala Lumpur,Kuala Lumpur,Jalan Kuching,"Jalan Kuching, Kuala Lumpur, Kuala Lumpur",1,3.1782339,101.6760861
2015.0,2/12,2/12/2015,Kuala Lumpur,Kuala Lumpur,Kg. Chu Badak,"Kg. Chu Badak, Kuala Lumpur, Kuala Lumpur",1,,
2015.0,11/1,11/1/2015,Labuan,Labuan,Kg. Batu Manikar,"Kg. Batu Manikar, Labuan, Labuan",1,5.3805825,115.2297545
2015.0,3/5,3/5/2015,Labuan,Labuan,Rancha-Rancha Darat,"Rancha-Rancha Darat, Labuan, Labuan",1,,
2015.0,9/6,9/6/2015,Labuan,Labuan,Kg. Sg. Miri/Sg.Pagar,"Kg. Sg. Miri/Sg.Pagar, Labuan, Labuan",1,,
2015.0,9/6,9/6/2015,Labuan,Labuan,Kg. Lubok Temiang,"Kg. Lubok Temiang, Labuan, Labuan",1,5.3703535,115.2404231
2015.0,12/6,12/6/2015,Labuan,Labuan,Kg. Kilan Pulau Akar,"Kg. Kilan Pulau Akar, Labuan, Labuan",1,,
2015.0,12/6,12/6/2015,Labuan,Labuan,Kg. Ganggarak,"Kg. Ganggarak, Labuan, Labuan",1,5.3667589,115.2271199
2015.0,12/6,12/6/2015,Labuan,Labuan,Taman Sujin,"Taman Sujin, Labuan, Labuan",1,,
2015.0,12/6,12/6/2015,Labuan,Labuan,Kg. Segumas,"Kg. Segumas, Labuan, Labuan",1,,
2015.0,17/12,17/12/2015,Labuan,Labuan,Kg. Ganggarak Simpang 8,"Kg. Ganggarak Simpang 8, Labuan, Labuan",1,,
2015.0,17/12,17/12/2015,Labuan,Labuan,Kg. Sg. Buton,"Kg. Sg. Buton, Labuan, Labuan",1,-4.4961383,122.8902162
2015.0,17/12,17/12/2015,Labuan,Labuan,Taman Mahkota Impain,"Taman Mahkota Impain, Labuan, Labuan",1,,
2015.0,17/12,17/12/2015,Labuan,Labuan,kg. Sg. Lada,"kg. Sg. Lada, Labuan, Labuan",1,5.3286044,115.1911884
2015.0,17/12,17/12/2015,Labuan,Labuan,Kg. Rancha-Rancha Darat,"Kg. Rancha-Rancha Darat, Labuan, Labuan",1,,
2015.0,17/12,17/12/2015,Labuan,Labuan,Kg. Lajau,"Kg. Lajau, Labuan, Labuan",1,,
2015.0,17/12,17/12/2015,Labuan,Labuan,Kg. Sg. Bangat,"Kg. Sg. Bangat, Labuan, Labuan",1,,
2015.0,17/12,17/12/2015,Labuan,Labuan,Kg. Sg. Bedaun,"Kg. Sg. Bedaun, Labuan, Labuan",1,,
2015.0,17/12,17/12/2015,Labuan,Labuan,Bahagian Teknologi Pendidikan WP Labuan,"Bahagian Teknologi Pendidikan WP Labuan, Labuan, Labuan",1,,
2015.0,6/2,6/2/2015,Melaka,Alor Gajah,Kg. Tanjung Rimau Dalam,"Kg. Tanjung Rimau Dalam, Alor Gajah, Melaka",1,,
2015.0,6/2,6/2/2015,Melaka,Alor Gajah,Kg. Tanjung Rimau Luar,"Kg. Tanjung Rimau Luar, Alor Gajah, Melaka",1,,
2015.0,6/2,6/2/2015,Melaka,Alor Gajah,Kg. Gadek,"Kg. Gadek, Alor Gajah, Melaka",1,2.4066869,102.2473406
2015.0,6/2,6/2/2015,Melaka,Alor Gajah,Kg. Dalong,"Kg. Dalong, Alor Gajah, Melaka",1,,
2015.0,6/2,6/2/2015,Melaka,Alor Gajah,Kg. Pengkalan,"Kg. Pengkalan, Alor Gajah, Melaka",1,2.379126,102.2202129
2015.0,6/2,6/2/2015,Melaka,Alor Gajah,Bukit Tambun,"Bukit Tambun, Alor Gajah, Melaka",1,2.3310023,102.29505697897908
2015.0,6/2,6/2/2015,Melaka,Alor Gajah,Kg. Belimbing Dalam,"Kg. Belimbing Dalam, Alor Gajah, Melaka",1,,
2015.0,6/2,6/2/2015,Melaka,Alor Gajah,Kg. Tebong,"Kg. Tebong, Alor Gajah, Melaka",1,2.4592703,102.339096
2015.0,6/2,6/2/2015,Melaka,Alor Gajah,Pekan Kuala Sungga,"Pekan Kuala Sungga, Alor Gajah, Melaka",1,,
2015.0,6/2,6/2/2015,Melaka,Melaka Tengah,Krubong Indah,"Krubong Indah, Melaka Tengah, Melaka",1,2.2930946,102.25007842397034
2015.0,6/2,6/2/2015,Melaka,Melaka Tengah,Kg. Tanah Merah,"Kg. Tanah Merah, Melaka Tengah, Melaka",1,2.2427316,102.1513523
2015.0,6/2,6/2/2015,Melaka,Melaka Tengah,Taman Tamby Chik Karim,"Taman Tamby Chik Karim, Melaka Tengah, Melaka",1,2.2667778,102.240681
2015.0,6/2,6/2/2015,Melaka,Melaka Tengah,Kg. Lanjut Manis,"Kg. Lanjut Manis, Melaka Tengah, Melaka",1,,
2015.0,6/2,6/2/2015,Melaka,Melaka Tengah,Taman Angkasa Nuri,"Taman Angkasa Nuri, Melaka Tengah, Melaka",1,2.2649362999999996,102.25118690241379
2015.0,6/2,6/2/2015,Melaka,Melaka Tengah,Taman Gangsa,"Taman Gangsa, Melaka Tengah, Melaka",1,,
2015.0,6/2,6/2/2015,Melaka,Melaka Tengah,Taman Merdeka,"Taman Merdeka, Melaka Tengah, Melaka",1,2.2539867,102.237473
2015.0,6/2,6/2/2015,Melaka,Melaka Tengah,Balai Panjang,"Balai Panjang, Melaka Tengah, Melaka",1,2.2355184,102.22513156924038
2015.0,6/2,6/2/2015,Melaka,Melaka Tengah,Taman Malim Jaya,"Taman Malim Jaya, Melaka Tengah, Melaka",1,2.2439209,102.2328899
2015.0,6/2,6/2/2015,Melaka,Jasin,Simpang Bekoh,"Simpang Bekoh, Jasin, Melaka",1,2.3575617,102.5120653
2015.0,6/2,6/2/2015,Melaka,Jasin,Kg. Chohong,"Kg. Chohong, Jasin, Melaka",1,2.2945009,102.5023719
2015.0,6/2,6/2/2015,Melaka,Jasin,Pondok Kempas,"Pondok Kempas, Jasin, Melaka",1,2.3402049,102.36722947774847
2015.0,7/6,7/6/2015,Melaka,Jasin,Umbai,"Umbai, Jasin, Melaka",1,2.1596697,102.3401134
2015.0,7/6,7/6/2015,Melaka,Jasin,Berangan Enam,"Berangan Enam, Jasin, Melaka",1,2.1594433,102.3500209
2015.0,7/6,7/6/2015,Melaka,Jasin,Puali,"Puali, Jasin, Melaka",1,,
2015.0,7/6,7/6/2015,Melaka,Jasin,Merlimau,"Merlimau, Jasin, Melaka",1,2.14359,102.426336
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Jalan Hang Tuah,"Jalan Hang Tuah, Melaka Tengah, Melaka",1,2.2036667,102.2463775
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Perkampungan Hang Tuah di Sg. Duyung,"Perkampungan Hang Tuah di Sg. Duyung, Melaka Tengah, Melaka",1,,
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,"Solok Bukit Rakit, Bukit Duyung","Solok Bukit Rakit, Bukit Duyung, Melaka Tengah, Melaka",1,,
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Taman Desa Duyung,"Taman Desa Duyung, Melaka Tengah, Melaka",1,,
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Permatang Duyung,"Permatang Duyung, Melaka Tengah, Melaka",1,,
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Bukit Piatu,"Bukit Piatu, Melaka Tengah, Melaka",1,2.2085314,102.2741678
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Peringgit Point,"Peringgit Point, Melaka Tengah, Melaka",1,2.22506975,102.261950321423
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Kg. Pulau Melaka,"Kg. Pulau Melaka, Melaka Tengah, Melaka",1,2.2404054,102.2146753
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Kg. Bukit Pulau,"Kg. Bukit Pulau, Melaka Tengah, Melaka",1,,
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Kawasan Belakang Bangunan,"Kawasan Belakang Bangunan, Melaka Tengah, Melaka",1,,
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Melaka Mall,"Melaka Mall, Melaka Tengah, Melaka",1,2.231785,102.28207774877086
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Kota Laksamana,"Kota Laksamana, Melaka Tengah, Melaka",1,2.2033783,102.2371079
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Kg. Musai,"Kg. Musai, Melaka Tengah, Melaka",1,2.2151805,102.27135
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Taman RB Bachang,"Taman RB Bachang, Melaka Tengah, Melaka",1,2.2396959,102.2516622
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Taman Wan Shaw,"Taman Wan Shaw, Melaka Tengah, Melaka",1,,
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Kg. Bandar Kaba,"Kg. Bandar Kaba, Melaka Tengah, Melaka",1,,
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Kampung Enam,"Kampung Enam, Melaka Tengah, Melaka",1,,
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Taman Cempaka Kg. Solok,"Taman Cempaka Kg. Solok, Melaka Tengah, Melaka",1,,
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Gelenggang Sikumi,"Gelenggang Sikumi, Melaka Tengah, Melaka",1,,
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Kg. Batu Berendam,"Kg. Batu Berendam, Melaka Tengah, Melaka",1,2.2507491,102.2542092
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Taman Bahagia,"Taman Bahagia, Melaka Tengah, Melaka",1,2.2229126,102.2438009
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Kg. Limbongan,"Kg. Limbongan, Melaka Tengah, Melaka",1,2.2045345,102.2209731
2015.0,7/6,7/6/2015,Melaka,Melaka Tengah,Kg. Kolam,"Kg. Kolam, Melaka Tengah, Melaka",1,,
2015.0,6/8,6/8/2015,Melaka,Melaka Tengah,Kg. Enam,"Kg. Enam, Melaka Tengah, Melaka",1,,
2015.0,6/8,6/8/2015,Melaka,Melaka Tengah,Balai Panjang,"Balai Panjang, Melaka Tengah, Melaka",1,2.2355184,102.22513156924038
2015.0,6/8,6/8/2015,Melaka,Melaka Tengah,"Kg. Perigi, Tanjung Keling","Kg. Perigi, Tanjung Keling, Melaka Tengah, Melaka",1,,
2015.0,6/8,6/8/2015,Melaka,Alor Gajah,Pekan Alor Gajah,"Pekan Alor Gajah, Alor Gajah, Melaka",1,2.3120442,102.2823189
2015.0,12/8,12/8/2015,Melaka,Jasin,Tanjung Labuh,"Tanjung Labuh, Jasin, Melaka",1,,
2015.0,12/8,12/8/2015,Melaka,Jasin,Parit Lampung,"Parit Lampung, Jasin, Melaka",1,,
2015.0,12/8,12/8/2015,Melaka,Alor Gajah,Bukit Tambun,"Bukit Tambun, Alor Gajah, Melaka",1,2.3310023,102.29505697897908
2015.0,12/8,12/8/2015,Melaka,Alor Gajah,Bukit Balai,"Bukit Balai, Alor Gajah, Melaka",1,,
2015.0,12/8,12/8/2015,Melaka,Melaka Tengah,Kg. Lereh,"Kg. Lereh, Melaka Tengah, Melaka",1,,
2015.0,12/8,12/8/2015,Melaka,Melaka Tengah,Kg. Pantai Kundur,"Kg. Pantai Kundur, Melaka Tengah, Melaka",1,2.2491112,102.1379176
2015.0,12/8,12/8/2015,Melaka,Melaka Tengah,Kg. Pantai Rombang,"Kg. Pantai Rombang, Melaka Tengah, Melaka",1,,
2015.0,12/8,12/8/2015,Melaka,Melaka Tengah,Kg. Pengkalan Perigi,"Kg. Pengkalan Perigi, Melaka Tengah, Melaka",1,,
2015.0,12/8,12/8/2015,Melaka,Melaka Tengah,Tanjung Keling,"Tanjung Keling, Melaka Tengah, Melaka",1,2.2227609,102.1619465
2015.0,12/8,12/8/2015,Melaka,Melaka Tengah,Balai Panjang,"Balai Panjang, Melaka Tengah, Melaka",1,2.2355184,102.22513156924038
2015.0,12/8,12/8/2015,Melaka,Melaka Tengah,Kg. Sg. Putat,"Kg. Sg. Putat, Melaka Tengah, Melaka",1,2.2559421,102.2634779
2015.0,26/10,26/10/2015,Melaka,Jasin,"Kg. Sg. Dua, Asahan","Kg. Sg. Dua, Asahan, Jasin, Melaka",1,,
2015.0,26/10,26/10/2015,Melaka,Jasin,Kg. Bukit Asahan,"Kg. Bukit Asahan, Jasin, Melaka",1,2.4025056,102.5438728
2015.0,26/10,26/10/2015,Melaka,Jasin,Kg. Gunung Emas,"Kg. Gunung Emas, Jasin, Melaka",1,,
2015.0,26/10,26/10/2015,Melaka,Jasin,Kg. Sayur,"Kg. Sayur, Jasin, Melaka",1,,
2015.0,26/10,26/10/2015,Melaka,Jasin,Pekan Asahan,"Pekan Asahan, Jasin, Melaka",1,,
2015.0,31/10,31/10/2015,Melaka,Jasin,Kg. Sg. Dua Asahan,"Kg. Sg. Dua Asahan, Jasin, Melaka",1,,
2015.0,31/10,31/10/2015,Melaka,Jasin,"Kg. Gunung Emas, Asahan","Kg. Gunung Emas, Asahan, Jasin, Melaka",1,,
2015.0,31/10,31/10/2015,Melaka,Jasin,"Kg. Bukit Asahan, Asahan","Kg. Bukit Asahan, Asahan, Jasin, Melaka",1,,
2015.0,31/10,31/10/2015,Melaka,Jasin,"Pekan Asahan, Asahan","Pekan Asahan, Asahan, Jasin, Melaka",1,,
2015.0,31/10,31/10/2015,Melaka,Jasin,"Kg. Kebun Sayur, Asahan","Kg. Kebun Sayur, Asahan, Jasin, Melaka",1,,
2015.0,1/11,1/11/2015,Melaka,Jasin,Pondok Kempas,"Pondok Kempas, Jasin, Melaka",1,2.3402049,102.36722947774847
2015.0,1/11,1/11/2015,Melaka,Jasin,Selandar Jasin,"Selandar Jasin, Jasin, Melaka",1,2.3894861,102.3763307
2015.0,15/11,15/11/2015,Melaka,Alor Gajah,Bukit Hantu,"Bukit Hantu, Alor Gajah, Melaka",1,2.3245845,102.1788843
2015.0,15/11,15/11/2015,Melaka,Alor Gajah,Rembia,"Rembia, Alor Gajah, Melaka",1,2.3288645,102.2087672
2015.0,15/11,15/11/2015,Melaka,Alor Gajah,Alor Gajah,"Alor Gajah, Alor Gajah, Melaka",1,2.3780795,102.2089263
2015.0,25/11,25/11/2015,Melaka,Jasin,Pondok Kempas,"Pondok Kempas, Jasin, Melaka",1,2.3402049,102.36722947774847
2015.0,1/12,1/12/2015,Melaka,Melaka Tengah,Kg. Ladang Sia Pong,"Kg. Ladang Sia Pong, Melaka Tengah, Melaka",1,,
2015.0,13/12,13/12/2015,Melaka,Alor Gajah,Kg. Gadek,"Kg. Gadek, Alor Gajah, Melaka",1,2.4066869,102.2473406
2015.0,13/12,13/12/2015,Melaka,Alor Gajah,Taman Sri Dalong,"Taman Sri Dalong, Alor Gajah, Melaka",1,,
2015.0,13/12,13/12/2015,Melaka,Alor Gajah,Kg. Ganung,"Kg. Ganung, Alor Gajah, Melaka",1,,
2015.0,13/12,13/12/2015,Melaka,Alor Gajah,Kg. Ampang Batu,"Kg. Ampang Batu, Alor Gajah, Melaka",1,,
2015.0,13/12,13/12/2015,Melaka,Alor Gajah,Kg. Binjai,"Kg. Binjai, Alor Gajah, Melaka",1,,
2015.0,13/12,13/12/2015,Melaka,Alor Gajah,Kg. Sri Pengkalan,"Kg. Sri Pengkalan, Alor Gajah, Melaka",1,2.3729562,102.2262562
2015.0,13/12,13/12/2015,Melaka,Alor Gajah, Kg. Beringin," Kg. Beringin, Alor Gajah, Melaka",1,2.3347822,102.2556017
2015.0,13/12,13/12/2015,Melaka,Alor Gajah,Jalan Iman Kasim,"Jalan Iman Kasim, Alor Gajah, Melaka",1,,
2015.0,13/12,13/12/2015,Melaka,Alor Gajah,Ramuan Cina Besar,"Ramuan Cina Besar, Alor Gajah, Melaka",1,,
2015.0,13/12,13/12/2015,Melaka,Alor Gajah,Ayer Liamy,"Ayer Liamy, Alor Gajah, Melaka",1,,
2015.0,13/12,13/12/2015,Melaka,Alor Gajah,Taman Seri Bayu,"Taman Seri Bayu, Alor Gajah, Melaka",1,2.38473065,102.2126650849033
2015.0,14/12,14/12/2015,Melaka,Melaka Tengah,Krubong,"Krubong, Melaka Tengah, Melaka",1,2.2959642,102.2468793
2015.0,14/12,14/12/2015,Melaka,Melaka Tengah,Tanah Merah,"Tanah Merah, Melaka Tengah, Melaka",1,2.2427316,102.1513523
2015.0,14/12,14/12/2015,Melaka,Melaka Tengah,Padang Simpang,"Padang Simpang, Melaka Tengah, Melaka",1,,
2015.0,14/12,14/12/2015,Melaka,Melaka Tengah,Sg. Bandau,"Sg. Bandau, Melaka Tengah, Melaka",1,,
2015.0,1/4,1/4/2015,Negeri Sembilan,Jelebu,Kg. Petaseh,"Kg. Petaseh, Jelebu, Negeri Sembilan",1,2.9725514,102.166938
2015.0,1/4,1/4/2015,Negeri Sembilan,Jelebu,Kg. Pergai,"Kg. Pergai, Jelebu, Negeri Sembilan",1,,
2015.0,5/4,5/4/2015,Negeri Sembilan,Jelebu,Taman Pertang,"Taman Pertang, Jelebu, Negeri Sembilan",1,2.9623515,102.2175466
2015.0,27/4,27/4/2015,Negeri Sembilan,Jelebu,Ladang Pertang,"Ladang Pertang, Jelebu, Negeri Sembilan",1,,
2015.0,14/5,14/5/2015,Negeri Sembilan,Port Dickson,"Kg. Baru Tanah Merah, Site A","Kg. Baru Tanah Merah, Site A, Port Dickson, Negeri Sembilan",1,,
2015.0,31/10,31/10/2015,Negeri Sembilan,Seremban,Stesen KTM,"Stesen KTM, Seremban, Negeri Sembilan",1,,
2015.0,31/10,31/10/2015,Negeri Sembilan,Seremban,Jln. Tunku Munawir,"Jln. Tunku Munawir, Seremban, Negeri Sembilan",1,,
2015.0,31/10,31/10/2015,Negeri Sembilan,Seremban,Jln. Lee Sam,"Jln. Lee Sam, Seremban, Negeri Sembilan",1,2.7253426,101.9365042
2015.0,31/10,31/10/2015,Negeri Sembilan,Seremban,Jln. Tunku Abdul Rahman,"Jln. Tunku Abdul Rahman, Seremban, Negeri Sembilan",1,,
2015.0,1/11,1/11/2015,Negeri Sembilan,Kuala Pilah,Taman Kuala Johol,"Taman Kuala Johol, Kuala Pilah, Negeri Sembilan",1,,
2015.0,4/11,4/11/2015,Negeri Sembilan,Seremban,Kg. Bukit jong. Temiang,"Kg. Bukit jong. Temiang, Seremban, Negeri Sembilan",1,,
2015.0,4/11,4/11/2015,Negeri Sembilan,Seremban,Kg. Temiang,"Kg. Temiang, Seremban, Negeri Sembilan",1,2.7359029,101.9383829
2015.0,7/11,7/11/2015,Negeri Sembilan,Jempol,Kg. Data Johon,"Kg. Data Johon, Jempol, Negeri Sembilan",1,,
2015.0,8/11,8/11/2015,Negeri Sembilan,Jempol,Serting Tengah,"Serting Tengah, Jempol, Negeri Sembilan",1,2.8804636,102.3216351
2015.0,11/11,11/11/2015,Negeri Sembilan,Jelebu,Kg. Baru Pertang,"Kg. Baru Pertang, Jelebu, Negeri Sembilan",1,2.9246839,102.27690497684463
2015.0,11/11,11/11/2015,Negeri Sembilan,Jelebu,Taman Pertang,"Taman Pertang, Jelebu, Negeri Sembilan",1,2.9623515,102.2175466
2015.0,11/11,11/11/2015,Negeri Sembilan,Tampin,Felda Jelai 4,"Felda Jelai 4, Tampin, Negeri Sembilan",1,2.6521389,102.4758437
2015.0,11/11,11/11/2015,Negeri Sembilan,Jempol,Kg. Serting Tengah,"Kg. Serting Tengah, Jempol, Negeri Sembilan",1,2.8804636,102.3216351
2015.0,16/11,16/11/2015,Negeri Sembilan,Port Dickson,"Kg. Baru Tanah Merah, Site A","Kg. Baru Tanah Merah, Site A, Port Dickson, Negeri Sembilan",1,,
2015.0,16/11,16/11/2015,Negeri Sembilan,Jempol,Kg. Serting Ulu,"Kg. Serting Ulu, Jempol, Negeri Sembilan",1,2.9246839,102.27690497684463
2015.0,16/11,16/11/2015,Negeri Sembilan,Jempol,Felcra Ayer Hitam,"Felcra Ayer Hitam, Jempol, Negeri Sembilan",1,,
2015.0,19/11,19/11/2015,Negeri Sembilan,Jelebu,Kg. Batu Serambai,"Kg. Batu Serambai, Jelebu, Negeri Sembilan",1,,
2015.0,20/11,20/11/2015,Negeri Sembilan,Jelebu,Kg. Ulu Jelebu,"Kg. Ulu Jelebu, Jelebu, Negeri Sembilan",1,2.9246839,102.27690497684463
2015.0,21/11,21/11/2015,Negeri Sembilan,Jelebu,Kg. Parit Mahang,"Kg. Parit Mahang, Jelebu, Negeri Sembilan",1,,
2015.0,22/11,22/11/2015,Negeri Sembilan,Jelebu,"Kg. Stesen, Nilai","Kg. Stesen, Nilai, Jelebu, Negeri Sembilan",1,,
2015.0,29/11,29/11/2015,Negeri Sembilan,Port Dickson,"Kg. Baru Tanah Merah, Site A","Kg. Baru Tanah Merah, Site A, Port Dickson, Negeri Sembilan",1,,
